cust_id,age,gender,city,loyalty_segment,registration_date
1221,20,Male,Dubai,Silver,2025-01-01
1222,40,Female,Dubai,Gold,2025-01-01
1223,60,Female,Sharjah,Gold,2025-01-01
1224,20,Male,Abu Dhabi,Silver,2025-01-01
1225,50,Male,Dubai,Silver,2025-01-01
1226,20,Female,Dubai,Gold,2025-01-01
1227,60,Female,Sharjah,Silver,2025-01-01
1228,50,Male,Sharjah,Silver,2025-01-01
1229,40,Male,Dubai,Gold,2025-01-01
1230,30,Male,Sharjah,Silver,2025-01-01
1231,40,Female,Sharjah,Gold,2025-01-01
1232,30,Female,Sharjah,Gold,2025-01-01
1233,30,Male,Sharjah,Silver,2025-01-01
1234,60,Male,Abu Dhabi,Gold,2025-01-01
1235,50,Female,Sharjah,Silver,2025-01-01
1236,50,Female,Sharjah,Gold,2025-01-01
1237,20,Female,Abu Dhabi,Gold,2025-01-01
1238,40,Male,Sharjah,Silver,2025-01-01
1239,60,Male,Sharjah,Silver,2025-01-01
1240,40,Male,Dubai,Silver,2025-01-01
1241,20,Male,Dubai,Platinum,2025-01-01
1242,20,Female,Dubai,Silver,2025-01-01
1243,60,Female,Abu Dhabi,Silver,2025-01-01
1244,20,Male,Sharjah,Platinum,2025-01-01
1245,60,Male,Abu Dhabi,Silver,2025-01-01
1246,20,Male,Abu Dhabi,Silver,2025-01-01
1247,50,Male,Sharjah,Gold,2025-01-01
1248,60,Male,Sharjah,Platinum,2025-01-01
1249,50,Male,Dubai,Silver,2025-01-01
1250,50,Male,Sharjah,Silver,2025-01-01
1251,60,Male,Abu Dhabi,Platinum,2025-01-01
1252,40,Male,Dubai,Silver,2025-01-01
1253,30,Male,Abu Dhabi,Silver,2025-01-01
1254,20,Female,Sharjah,Silver,2025-01-01
1255,20,Female,Dubai,Silver,2025-01-01
1256,40,Female,Sharjah,Silver,2025-01-01
1257,30,Female,Dubai,Gold,2025-01-01
1258,40,Male,Dubai,Silver,2025-01-01
1259,30,Female,Dubai,Gold,2025-01-01
1260,60,Female,Sharjah,Silver,2025-01-01
1261,60,Female,Dubai,Silver,2025-01-01
1262,50,Female,Dubai,Silver,2025-01-01
1263,50,Female,Sharjah,Gold,2025-01-01
1264,60,Male,Abu Dhabi,Silver,2025-01-01
1265,50,Female,Sharjah,Silver,2025-01-01
1266,60,Female,Sharjah,Platinum,2025-01-01
1267,40,Male,Dubai,Platinum,2025-01-01
1268,20,Female,Sharjah,Silver,2025-01-01
1269,60,Male,Sharjah,Silver,2025-01-01
1270,60,Female,Sharjah,Gold,2025-01-01
1271,60,Male,Dubai,Gold,2025-01-01
1272,50,Male,Sharjah,Platinum,2025-01-01
1273,50,Male,Dubai,Silver,2025-01-01
1274,50,Female,Sharjah,Silver,2025-01-01
1275,50,Female,Dubai,Gold,2025-01-01
1276,40,Male,Dubai,Silver,2025-01-01
1277,60,Male,Sharjah,Gold,2025-01-01
1278,40,Male,Abu Dhabi,Gold,2025-01-01
1279,50,Male,Sharjah,Silver,2025-01-01
1280,40,Male,Abu Dhabi,Silver,2025-01-01
1281,60,Male,Dubai,Silver,2025-01-01
1282,60,Male,Abu Dhabi,Silver,2025-01-01
1283,50,Male,Abu Dhabi,Silver,2025-01-01
1284,60,Male,Dubai,Platinum,2025-01-01
1285,40,Male,Abu Dhabi,Silver,2025-01-01
1286,30,Female,Sharjah,Silver,2025-01-01
1287,60,Male,Abu Dhabi,Silver,2025-01-01
1288,40,Female,Dubai,Silver,2025-01-01
1289,40,Male,Abu Dhabi,Silver,2025-01-01
1290,40,Female,Dubai,Gold,2025-01-01
1291,60,Male,Dubai,Gold,2025-01-01
1292,30,Female,Sharjah,Silver,2025-01-01
1293,50,Male,Dubai,Silver,2025-01-01
1294,50,Male,Abu Dhabi,Silver,2025-01-01
1295,60,Male,Sharjah,Silver,2025-01-01
1296,60,Female,Sharjah,Silver,2025-01-01
1297,20,Male,Abu Dhabi,Gold,2025-01-01
1298,30,Male,Abu Dhabi,Gold,2025-01-01
1299,40,Male,Sharjah,Platinum,2025-01-01
1300,40,Female,Dubai,Gold,2025-01-01
1301,50,Female,Sharjah,Silver,2025-01-01
1302,60,Male,Sharjah,Silver,2025-01-01
1303,30,Male,Sharjah,Silver,2025-01-01
1304,50,Female,Dubai,Gold,2025-01-01
1305,30,Female,Abu Dhabi,Silver,2025-01-01
1306,60,Male,Abu Dhabi,Gold,2025-01-01
1307,40,Male,Abu Dhabi,Silver,2025-01-01
1308,20,Male,Dubai,Platinum,2025-01-01
1309,30,Female,Dubai,Silver,2025-01-01
1310,40,Female,Abu Dhabi,Silver,2025-01-01
1311,30,Male,Abu Dhabi,Gold,2025-01-01
1312,30,Female,Abu Dhabi,Silver,2025-01-01
1313,30,Female,Abu Dhabi,Gold,2025-01-01
1314,60,Male,Dubai,Silver,2025-01-01
1315,50,Male,Abu Dhabi,Gold,2025-01-01
1316,30,Male,Sharjah,Silver,2025-01-01
1317,60,Female,Abu Dhabi,Silver,2025-01-01
1318,20,Female,Dubai,Gold,2025-01-01
1319,50,Male,Sharjah,Silver,2025-01-01
1320,60,Female,Sharjah,Silver,2025-01-01
1321,20,Female,Sharjah,Gold,2025-01-01
1322,50,Female,Dubai,Platinum,2025-01-01
1323,60,Female,Abu Dhabi,Silver,2025-01-01
1324,20,Male,Dubai,Silver,2025-01-01
1325,60,Female,Dubai,Gold,2025-01-01
1326,20,Male,Sharjah,Gold,2025-01-01
1327,30,Female,Sharjah,Platinum,2025-01-01
1328,30,Male,Dubai,Silver,2025-01-01
1329,50,Female,Sharjah,Silver,2025-01-01
1330,20,Male,Dubai,Silver,2025-01-01
1331,30,Male,Sharjah,Silver,2025-01-01
1332,50,Female,Abu Dhabi,Silver,2025-01-01
1333,40,Female,Abu Dhabi,Silver,2025-01-01
1334,30,Male,Abu Dhabi,Silver,2025-01-01
1335,30,Female,Sharjah,Silver,2025-01-01
1336,60,Male,Sharjah,Gold,2025-01-01
1337,40,Male,Abu Dhabi,Gold,2025-01-01
1338,20,Male,Dubai,Silver,2025-01-01
1339,50,Male,Dubai,Gold,2025-01-01
1340,40,Female,Abu Dhabi,Platinum,2025-01-01
1341,20,Female,Sharjah,Silver,2025-01-01
1342,30,Female,Dubai,Silver,2025-01-01
1343,50,Female,Dubai,Silver,2025-01-01
1344,50,Female,Dubai,Silver,2025-01-01
1345,40,Male,Sharjah,Silver,2025-01-01
1346,60,Female,Dubai,Silver,2025-01-01
1347,20,Female,Dubai,Silver,2025-01-01
1348,40,Female,Abu Dhabi,Silver,2025-01-01
1349,60,Male,Sharjah,Silver,2025-01-01
1350,60,Female,Abu Dhabi,Silver,2025-01-01
1351,60,Female,Dubai,Silver,2025-01-01
1352,50,Female,Sharjah,Silver,2025-01-01
1353,20,Female,Sharjah,Silver,2025-01-01
1354,20,Female,Abu Dhabi,Gold,2025-01-01
1355,40,Male,Abu Dhabi,Gold,2025-01-01
1356,30,Female,Sharjah,Silver,2025-01-01
1357,40,Female,Sharjah,Platinum,2025-01-01
1358,20,Female,Abu Dhabi,Gold,2025-01-01
1359,50,Male,Dubai,Silver,2025-01-01
1360,40,Female,Sharjah,Silver,2025-01-01
1361,30,Female,Dubai,Silver,2025-01-01
1362,40,Male,Abu Dhabi,Silver,2025-01-01
1363,60,Female,Sharjah,Silver,2025-01-01
1364,30,Male,Abu Dhabi,Silver,2025-01-01
1365,60,Female,Sharjah,Gold,2025-01-01
1366,50,Male,Sharjah,Silver,2025-01-01
1367,20,Male,Abu Dhabi,Silver,2025-01-01
1368,40,Male,Abu Dhabi,Silver,2025-01-01
1369,40,Male,Dubai,Platinum,2025-01-01
1370,60,Female,Abu Dhabi,Silver,2025-01-01
1371,60,Male,Abu Dhabi,Silver,2025-01-01
1372,20,Male,Dubai,Silver,2025-01-01
1373,40,Female,Abu Dhabi,Silver,2025-01-01
1374,20,Female,Dubai,Silver,2025-01-01
1375,60,Male,Dubai,Gold,2025-01-01
1376,60,Male,Abu Dhabi,Silver,2025-01-01
1377,30,Female,Dubai,Silver,2025-01-01
1378,60,Male,Dubai,Silver,2025-01-01
1379,60,Female,Dubai,Gold,2025-01-01
1380,20,Female,Abu Dhabi,Silver,2025-01-01
1381,30,Male,Abu Dhabi,Gold,2025-01-01
1382,30,Female,Dubai,Silver,2025-01-01
1383,40,Female,Abu Dhabi,Silver,2025-01-01
1384,50,Male,Sharjah,Gold,2025-01-01
1385,40,Female,Dubai,Silver,2025-01-01
1386,40,Female,Sharjah,Silver,2025-01-01
1387,40,Male,Abu Dhabi,Silver,2025-01-01
1388,30,Female,Sharjah,Silver,2025-01-01
1389,20,Female,Abu Dhabi,Silver,2025-01-01
1390,60,Male,Abu Dhabi,Silver,2025-01-01
1391,30,Female,Dubai,Silver,2025-01-01
1392,60,Female,Sharjah,Silver,2025-01-01
1393,60,Female,Dubai,Silver,2025-01-01
1394,50,Female,Sharjah,Silver,2025-01-01
1395,40,Male,Abu Dhabi,Gold,2025-01-01
1396,50,Female,Abu Dhabi,Silver,2025-01-01
1397,40,Male,Dubai,Gold,2025-01-01
1398,30,Female,Sharjah,Silver,2025-01-01
1399,60,Male,Sharjah,Silver,2025-01-01
1400,50,Female,Abu Dhabi,Gold,2025-01-01
1401,30,Male,Dubai,Silver,2025-01-01
1402,30,Male,Abu Dhabi,Silver,2025-01-01
1403,40,Female,Abu Dhabi,Silver,2025-01-01
1404,60,Female,Dubai,Silver,2025-01-01
1405,40,Male,Sharjah,Silver,2025-01-01
1406,40,Male,Sharjah,Silver,2025-01-01
1407,30,Male,Abu Dhabi,Silver,2025-01-01
1408,40,Male,Sharjah,Gold,2025-01-01
1409,20,Male,Dubai,Silver,2025-01-01
1410,60,Male,Sharjah,Silver,2025-01-01
1411,40,Female,Sharjah,Platinum,2025-01-01
1412,40,Female,Abu Dhabi,Silver,2025-01-01
1413,50,Male,Sharjah,Silver,2025-01-01
1414,60,Male,Dubai,Gold,2025-01-01
1415,60,Female,Abu Dhabi,Silver,2025-01-01
1416,40,Male,Dubai,Platinum,2025-01-01
1417,20,Male,Sharjah,Silver,2025-01-01
1418,50,Female,Sharjah,Silver,2025-01-01
1419,20,Female,Abu Dhabi,Silver,2025-01-01
1420,40,Male,Dubai,Silver,2025-01-01
1421,60,Female,Sharjah,Platinum,2025-01-01
1422,60,Male,Sharjah,Gold,2025-01-01
1423,20,Female,Abu Dhabi,Gold,2025-01-01
1424,30,Male,Sharjah,Silver,2025-01-01
1425,40,Male,Sharjah,Gold,2025-01-01
1426,60,Male,Sharjah,Gold,2025-01-01
1427,30,Male,Dubai,Silver,2025-01-01
1428,60,Female,Dubai,Gold,2025-01-01
1429,60,Female,Dubai,Gold,2025-01-01
1430,30,Female,Sharjah,Gold,2025-01-01
1431,20,Male,Abu Dhabi,Silver,2025-01-01
1432,40,Female,Abu Dhabi,Platinum,2025-01-01
1433,30,Male,Abu Dhabi,Silver,2025-01-01
1434,30,Male,Dubai,Gold,2025-01-01
1435,60,Female,Dubai,Silver,2025-01-01
1436,30,Female,Dubai,Platinum,2025-01-01
1437,40,Male,Dubai,Silver,2025-01-01
1438,20,Male,Sharjah,Silver,2025-01-01
1439,20,Female,Abu Dhabi,Silver,2025-01-01
1440,20,Female,Abu Dhabi,Silver,2025-01-01
1441,40,Female,Dubai,Platinum,2025-01-01
1442,60,Female,Abu Dhabi,Platinum,2025-01-01
1443,40,Female,Abu Dhabi,Silver,2025-01-01
1444,30,Male,Dubai,Silver,2025-01-01
1445,50,Male,Dubai,Silver,2025-01-01
1446,50,Male,Dubai,Silver,2025-01-01
1447,50,Female,Dubai,Gold,2025-01-01
1448,20,Male,Sharjah,Gold,2025-01-01
1449,40,Female,Abu Dhabi,Silver,2025-01-01
1450,40,Female,Sharjah,Silver,2025-01-01
1451,20,Female,Abu Dhabi,Gold,2025-01-01
1452,30,Male,Sharjah,Silver,2025-01-01
1453,50,Male,Dubai,Silver,2025-01-01
1454,50,Male,Sharjah,Silver,2025-01-01
1455,20,Male,Dubai,Silver,2025-01-01
1456,50,Female,Dubai,Silver,2025-01-01
1457,60,Female,Sharjah,Platinum,2025-01-01
1458,40,Male,Abu Dhabi,Silver,2025-01-01
1459,50,Male,Sharjah,Gold,2025-01-01
1460,50,Female,Dubai,Silver,2025-01-01
1461,60,Male,Dubai,Gold,2025-01-01
1462,30,Male,Abu Dhabi,Silver,2025-01-01
1463,30,Female,Abu Dhabi,Silver,2025-01-01
1464,60,Male,Abu Dhabi,Silver,2025-01-01
1465,30,Male,Dubai,Gold,2025-01-01
1466,20,Male,Sharjah,Gold,2025-01-01
1467,60,Female,Abu Dhabi,Platinum,2025-01-01
1468,40,Male,Dubai,Silver,2025-01-01
1469,40,Male,Sharjah,Silver,2025-01-01
1470,40,Female,Abu Dhabi,Silver,2025-01-01
1471,50,Female,Sharjah,Silver,2025-01-01
1472,60,Female,Sharjah,Silver,2025-01-01
1473,60,Female,Dubai,Gold,2025-01-01
1474,30,Female,Dubai,Silver,2025-01-01
1475,60,Female,Dubai,Gold,2025-01-01
1476,60,Female,Sharjah,Silver,2025-01-01
1477,30,Male,Abu Dhabi,Silver,2025-01-01
1478,60,Female,Abu Dhabi,Silver,2025-01-01
1479,60,Female,Abu Dhabi,Silver,2025-01-01
1480,20,Female,Dubai,Platinum,2025-01-01
1481,30,Male,Abu Dhabi,Gold,2025-01-01
1482,20,Male,Abu Dhabi,Gold,2025-01-01
1483,50,Female,Dubai,Platinum,2025-01-01
1484,30,Female,Abu Dhabi,Silver,2025-01-01
1485,60,Female,Abu Dhabi,Silver,2025-01-01
1486,60,Male,Abu Dhabi,Gold,2025-01-01
1487,20,Female,Sharjah,Silver,2025-01-01
1488,20,Male,Sharjah,Silver,2025-01-01
1489,50,Male,Dubai,Silver,2025-01-01
1490,50,Female,Dubai,Silver,2025-01-01
1491,60,Male,Sharjah,Gold,2025-01-01
1492,40,Female,Dubai,Silver,2025-01-01
1493,50,Male,Dubai,Silver,2025-01-01
1494,60,Male,Abu Dhabi,Silver,2025-01-01
1495,50,Male,Dubai,Silver,2025-01-01
1496,30,Female,Dubai,Gold,2025-01-01
1497,20,Male,Abu Dhabi,Silver,2025-01-01
1498,60,Male,Abu Dhabi,Silver,2025-01-01
1499,50,Female,Sharjah,Silver,2025-01-01
1500,20,Male,Dubai,Silver,2025-01-01
1501,40,Male,Abu Dhabi,Silver,2025-01-01
1502,50,Female,Dubai,Gold,2025-01-01
1503,60,Female,Dubai,Silver,2025-01-01
1504,30,Female,Sharjah,Silver,2025-01-01
1505,20,Male,Sharjah,Gold,2025-01-01
1506,20,Male,Sharjah,Gold,2025-01-01
1507,30,Male,Sharjah,Silver,2025-01-01
1508,60,Male,Sharjah,Silver,2025-01-01
1509,40,Male,Abu Dhabi,Silver,2025-01-01
1510,30,Female,Sharjah,Silver,2025-01-01
1511,40,Male,Abu Dhabi,Silver,2025-01-01
1512,60,Female,Sharjah,Silver,2025-01-01
1513,50,Male,Abu Dhabi,Silver,2025-01-01
1514,50,Male,Dubai,Gold,2025-01-01
1515,60,Female,Sharjah,Gold,2025-01-01
1516,40,Male,Abu Dhabi,Silver,2025-01-01
1517,30,Male,Sharjah,Silver,2025-01-01
1518,60,Female,Abu Dhabi,Silver,2025-01-01
1519,60,Female,Abu Dhabi,Silver,2025-01-01
1520,50,Male,Sharjah,Silver,2025-01-01
1521,30,Female,Abu Dhabi,Gold,2025-01-01
1522,50,Male,Dubai,Silver,2025-01-01
1523,40,Female,Sharjah,Silver,2025-01-01
1524,40,Male,Dubai,Silver,2025-01-01
1525,20,Female,Abu Dhabi,Gold,2025-01-01
1526,60,Female,Abu Dhabi,Gold,2025-01-01
1527,30,Male,Sharjah,Gold,2025-01-01
1528,30,Female,Dubai,Silver,2025-01-01
1529,50,Female,Dubai,Gold,2025-01-01
1530,50,Female,Sharjah,Gold,2025-01-01
1531,30,Male,Dubai,Silver,2025-01-01
1532,50,Female,Sharjah,Silver,2025-01-01
1533,20,Female,Sharjah,Gold,2025-01-01
1534,60,Female,Abu Dhabi,Platinum,2025-01-01
1535,20,Male,Abu Dhabi,Platinum,2025-01-01
1536,40,Male,Dubai,Silver,2025-01-01
1537,30,Female,Sharjah,Platinum,2025-01-01
1538,20,Male,Sharjah,Silver,2025-01-01
1539,20,Female,Sharjah,Silver,2025-01-01
1540,50,Male,Sharjah,Platinum,2025-01-01
1541,50,Female,Abu Dhabi,Gold,2025-01-01
1542,50,Male,Dubai,Gold,2025-01-01
1543,40,Female,Abu Dhabi,Gold,2025-01-01
1544,20,Female,Sharjah,Gold,2025-01-01
1545,60,Male,Dubai,Silver,2025-01-01
1546,50,Female,Dubai,Platinum,2025-01-01
1547,40,Female,Sharjah,Platinum,2025-01-01
1548,40,Female,Sharjah,Silver,2025-01-01
1549,50,Male,Abu Dhabi,Silver,2025-01-01
1550,30,Female,Abu Dhabi,Silver,2025-01-01
1551,20,Female,Sharjah,Gold,2025-01-01
1552,50,Female,Sharjah,Gold,2025-01-01
1553,60,Male,Abu Dhabi,Platinum,2025-01-01
1554,20,Female,Dubai,Silver,2025-01-01
1555,40,Male,Dubai,Gold,2025-01-01
1556,60,Female,Dubai,Gold,2025-01-01
1557,20,Male,Abu Dhabi,Silver,2025-01-01
1558,60,Male,Sharjah,Gold,2025-01-01
1559,40,Male,Dubai,Silver,2025-01-01
1560,50,Female,Sharjah,Gold,2025-01-01
1561,60,Male,Abu Dhabi,Gold,2025-01-01
1562,50,Male,Abu Dhabi,Gold,2025-01-01
1563,40,Male,Sharjah,Silver,2025-01-01
1564,40,Male,Sharjah,Silver,2025-01-01
1565,60,Male,Sharjah,Gold,2025-01-01
1566,60,Male,Sharjah,Silver,2025-01-01
1567,40,Male,Dubai,Silver,2025-01-01
1568,60,Male,Sharjah,Silver,2025-01-01
1569,60,Male,Dubai,Silver,2025-01-01
1570,60,Female,Abu Dhabi,Gold,2025-01-01
1571,60,Male,Dubai,Gold,2025-01-01
1572,20,Male,Sharjah,Silver,2025-01-01
1573,40,Male,Dubai,Gold,2025-01-01
1574,40,Male,Abu Dhabi,Silver,2025-01-01
1575,30,Male,Sharjah,Silver,2025-01-01
1576,50,Male,Abu Dhabi,Gold,2025-01-01
1577,30,Male,Abu Dhabi,Silver,2025-01-01
1578,60,Female,Sharjah,Silver,2025-01-01
1579,60,Female,Dubai,Gold,2025-01-01
1580,20,Female,Abu Dhabi,Silver,2025-01-01
1581,20,Male,Sharjah,Silver,2025-01-01
1582,20,Male,Abu Dhabi,Silver,2025-01-01
1583,20,Female,Dubai,Platinum,2025-01-01
1584,20,Female,Abu Dhabi,Silver,2025-01-01
1585,20,Male,Abu Dhabi,Silver,2025-01-01
1586,20,Male,Abu Dhabi,Gold,2025-01-01
1587,20,Female,Abu Dhabi,Gold,2025-01-01
1588,20,Female,Dubai,Silver,2025-01-01
1589,40,Female,Sharjah,Silver,2025-01-01
1590,20,Female,Abu Dhabi,Silver,2025-01-01
1591,50,Male,Dubai,Silver,2025-01-01
1592,20,Female,Abu Dhabi,Gold,2025-01-01
1593,60,Female,Abu Dhabi,Silver,2025-01-01
1594,60,Male,Abu Dhabi,Silver,2025-01-01
1595,20,Female,Dubai,Gold,2025-01-01
1596,20,Female,Abu Dhabi,Silver,2025-01-01
1597,60,Female,Abu Dhabi,Platinum,2025-01-01
1598,50,Male,Sharjah,Silver,2025-01-01
1599,30,Male,Dubai,Silver,2025-01-01
1600,40,Female,Sharjah,Gold,2025-01-01
1601,60,Male,Sharjah,Silver,2025-01-01
1602,20,Male,Sharjah,Silver,2025-01-01
1603,40,Female,Sharjah,Gold,2025-01-01
1604,20,Male,Abu Dhabi,Silver,2025-01-01
1605,30,Female,Sharjah,Silver,2025-01-01
1606,30,Male,Dubai,Gold,2025-01-01
1607,60,Female,Abu Dhabi,Gold,2025-01-01
1608,40,Male,Sharjah,Gold,2025-01-01
1609,40,Male,Sharjah,Gold,2025-01-01
1610,30,Female,Dubai,Silver,2025-01-01
1611,20,Female,Dubai,Gold,2025-01-01
1612,60,Female,Sharjah,Platinum,2025-01-01
1613,50,Female,Sharjah,Silver,2025-01-01
1614,30,Male,Sharjah,Gold,2025-01-01
1615,30,Male,Sharjah,Silver,2025-01-01
1616,60,Female,Sharjah,Silver,2025-01-01
1617,20,Male,Dubai,Silver,2025-01-01
1618,40,Female,Dubai,Silver,2025-01-01
1619,30,Male,Abu Dhabi,Silver,2025-01-01
1620,60,Female,Abu Dhabi,Silver,2025-01-01
1621,60,Male,Dubai,Platinum,2025-01-01
1622,60,Female,Abu Dhabi,Silver,2025-01-01
1623,40,Male,Sharjah,Silver,2025-01-01
1624,30,Male,Abu Dhabi,Silver,2025-01-01
1625,60,Female,Sharjah,Platinum,2025-01-01
1626,40,Male,Sharjah,Silver,2025-01-01
1627,20,Male,Abu Dhabi,Gold,2025-01-01
1628,50,Female,Abu Dhabi,Gold,2025-01-01
1629,30,Female,Sharjah,Silver,2025-01-01
1630,40,Female,Dubai,Silver,2025-01-01
1631,50,Female,Abu Dhabi,Silver,2025-01-01
1632,50,Male,Abu Dhabi,Silver,2025-01-01
1633,40,Female,Dubai,Silver,2025-01-01
1634,40,Female,Abu Dhabi,Silver,2025-01-01
1635,40,Female,Sharjah,Gold,2025-01-01
1636,60,Male,Dubai,Silver,2025-01-01
1637,20,Male,Dubai,Silver,2025-01-01
1638,60,Male,Sharjah,Gold,2025-01-01
1639,50,Male,Sharjah,Silver,2025-01-01
1640,50,Female,Sharjah,Silver,2025-01-01
1641,50,Male,Dubai,Platinum,2025-01-01
1642,40,Male,Sharjah,Silver,2025-01-01
1643,30,Female,Abu Dhabi,Silver,2025-01-01
1644,60,Female,Abu Dhabi,Silver,2025-01-01
1645,30,Male,Sharjah,Gold,2025-01-01
1646,20,Female,Abu Dhabi,Silver,2025-01-01
1647,20,Male,Abu Dhabi,Silver,2025-01-01
1648,60,Male,Dubai,Gold,2025-01-01
1649,50,Male,Sharjah,Silver,2025-01-01
1650,20,Female,Abu Dhabi,Silver,2025-01-01
1651,30,Female,Sharjah,Gold,2025-01-01
1652,30,Male,Sharjah,Silver,2025-01-01
1653,40,Male,Abu Dhabi,Silver,2025-01-01
1654,50,Female,Abu Dhabi,Silver,2025-01-01
1655,40,Male,Dubai,Platinum,2025-01-01
1656,60,Female,Dubai,Platinum,2025-01-01
1657,20,Female,Dubai,Gold,2025-01-01
1658,40,Female,Abu Dhabi,Gold,2025-01-01
1659,40,Female,Dubai,Gold,2025-01-01
1660,60,Male,Sharjah,Gold,2025-01-01
1661,30,Female,Dubai,Silver,2025-01-01
1662,30,Female,Dubai,Gold,2025-01-01
1663,60,Female,Dubai,Gold,2025-01-01
1664,30,Male,Sharjah,Platinum,2025-01-01
1665,60,Male,Sharjah,Silver,2025-01-01
1666,30,Male,Abu Dhabi,Silver,2025-01-01
1667,60,Male,Dubai,Platinum,2025-01-01
1668,30,Male,Sharjah,Silver,2025-01-01
1669,40,Female,Sharjah,Platinum,2025-01-01
1670,40,Male,Sharjah,Gold,2025-01-01
1671,30,Male,Abu Dhabi,Gold,2025-01-01
1672,60,Female,Abu Dhabi,Silver,2025-01-01
1673,40,Male,Abu Dhabi,Silver,2025-01-01
1674,20,Male,Dubai,Silver,2025-01-01
1675,30,Female,Sharjah,Gold,2025-01-01
1676,20,Male,Abu Dhabi,Gold,2025-01-01
1677,20,Male,Abu Dhabi,Silver,2025-01-01
1678,50,Female,Sharjah,Gold,2025-01-01
1679,20,Male,Sharjah,Gold,2025-01-01
1680,20,Male,Dubai,Platinum,2025-01-01
1681,50,Female,Dubai,Silver,2025-01-01
1682,50,Male,Dubai,Silver,2025-01-01
1683,50,Male,Abu Dhabi,Silver,2025-01-01
1684,60,Male,Abu Dhabi,Silver,2025-01-01
1685,50,Male,Sharjah,Platinum,2025-01-01
1686,60,Male,Dubai,Silver,2025-01-01
1687,30,Female,Sharjah,Platinum,2025-01-01
1688,60,Male,Dubai,Platinum,2025-01-01
1689,30,Female,Dubai,Silver,2025-01-01
1690,50,Male,Dubai,Gold,2025-01-01
1691,50,Male,Dubai,Silver,2025-01-01
1692,30,Female,Sharjah,Gold,2025-01-01
1693,40,Female,Sharjah,Silver,2025-01-01
1694,60,Female,Abu Dhabi,Platinum,2025-01-01
1695,20,Male,Dubai,Gold,2025-01-01
1696,50,Male,Sharjah,Gold,2025-01-01
1697,60,Female,Dubai,Gold,2025-01-01
1698,60,Male,Dubai,Silver,2025-01-01
1699,50,Male,Abu Dhabi,Silver,2025-01-01
1700,30,Male,Abu Dhabi,Silver,2025-01-01
1701,50,Male,Sharjah,Silver,2025-01-01
1702,60,Male,Sharjah,Gold,2025-01-01
1703,40,Female,Abu Dhabi,Silver,2025-01-01
1704,30,Male,Sharjah,Platinum,2025-01-01
1705,50,Female,Sharjah,Gold,2025-01-01
1706,20,Male,Abu Dhabi,Silver,2025-01-01
1707,50,Male,Dubai,Silver,2025-01-01
1708,60,Male,Dubai,Platinum,2025-01-01
1709,60,Male,Abu Dhabi,Silver,2025-01-01
1710,20,Female,Dubai,Silver,2025-01-01
1711,30,Male,Dubai,Silver,2025-01-01
1712,60,Male,Abu Dhabi,Platinum,2025-01-01
1713,30,Female,Sharjah,Gold,2025-01-01
1714,30,Male,Abu Dhabi,Silver,2025-01-01
1715,50,Male,Abu Dhabi,Silver,2025-01-01
1716,30,Male,Dubai,Silver,2025-01-01
1717,60,Female,Abu Dhabi,Silver,2025-01-01
1718,60,Male,Dubai,Gold,2025-01-01
1719,40,Female,Abu Dhabi,Silver,2025-01-01
1720,30,Female,Sharjah,Gold,2025-01-01
1721,40,Male,Dubai,Silver,2025-01-01
1722,50,Male,Abu Dhabi,Silver,2025-01-01
1723,40,Male,Dubai,Silver,2025-01-01
1724,30,Male,Abu Dhabi,Gold,2025-01-01
1725,60,Female,Abu Dhabi,Gold,2025-01-01
1726,50,Male,Abu Dhabi,Silver,2025-01-01
1727,30,Male,Dubai,Silver,2025-01-01
1728,50,Male,Dubai,Gold,2025-01-01
1729,20,Female,Sharjah,Silver,2025-01-01
1730,30,Male,Sharjah,Silver,2025-01-01
1731,20,Male,Sharjah,Silver,2025-01-01
1732,40,Male,Sharjah,Silver,2025-01-01
1733,30,Male,Abu Dhabi,Silver,2025-01-01
1734,20,Male,Dubai,Silver,2025-01-01
1735,60,Male,Abu Dhabi,Silver,2025-01-01
1736,40,Male,Dubai,Silver,2025-01-01
1737,30,Female,Dubai,Gold,2025-01-01
1738,30,Female,Abu Dhabi,Silver,2025-01-01
1739,60,Male,Abu Dhabi,Silver,2025-01-01
1740,60,Male,Dubai,Silver,2025-01-01
1741,20,Male,Sharjah,Gold,2025-01-01
1742,20,Female,Sharjah,Silver,2025-01-01
1743,20,Male,Dubai,Gold,2025-01-01
1744,50,Male,Abu Dhabi,Gold,2025-01-01
1745,40,Female,Abu Dhabi,Gold,2025-01-01
1746,30,Female,Dubai,Silver,2025-01-01
1747,40,Male,Abu Dhabi,Silver,2025-01-01
1748,60,Male,Dubai,Gold,2025-01-01
1749,40,Female,Dubai,Silver,2025-01-01
1750,40,Female,Dubai,Gold,2025-01-01
1751,20,Female,Abu Dhabi,Silver,2025-01-01
1752,60,Female,Sharjah,Silver,2025-01-01
1753,40,Male,Dubai,Gold,2025-01-01
1754,30,Male,Abu Dhabi,Gold,2025-01-01
1755,20,Female,Sharjah,Gold,2025-01-01
1756,40,Male,Dubai,Gold,2025-01-01
1757,60,Male,Sharjah,Platinum,2025-01-01
1758,30,Female,Abu Dhabi,Silver,2025-01-01
1759,60,Female,Sharjah,Silver,2025-01-01
1760,60,Female,Sharjah,Silver,2025-01-01
1761,60,Male,Abu Dhabi,Platinum,2025-01-01
1762,50,Male,Dubai,Silver,2025-01-01
