sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
1738,Electronics_Mobile Accessories_1738,Electronics,Mobile Accessories,178.71,120.44,International
1739,Electronics_Chargers_1739,Electronics,Chargers,245.4,166.4,BlueMart
1740,Beverages_Soft Drinks_1740,Beverages,Soft Drinks,21.33,15.85,International
1741,Grocery_Rice_1741,Grocery,Rice,32.51,24.85,Budget
1742,Personal Care_Skincare_1742,Personal Care,Skincare,53.99,38.99,Premium
1743,Grocery_Canned Goods_1743,Grocery,Canned Goods,36.38,26.85,Premium
1744,Dairy_Milk_1744,Dairy,Milk,21.98,13.92,Local
1745,Dairy_Cream_1745,Dairy,Cream,11.42,8.72,International
1746,Personal Care_Toothpaste_1746,Personal Care,Toothpaste,15.3,9.9,Local
1747,Personal Care_Soap_1747,Personal Care,Soap,14.69,11.3,Premium
1748,Grocery_Canned Goods_1748,Grocery,Canned Goods,43.16,29.62,International
1749,Beverages_Juices_1749,Beverages,Juices,16.86,13.44,Premium
1750,Snacks_Chocolates_1750,Snacks,Chocolates,2.99,1.98,BlueMart
1751,Dairy_Cheese_1751,Dairy,Cheese,29.73,19.13,Premium
1752,Personal Care_Soap_1752,Personal Care,Soap,34.5,26.99,Premium
1753,Beverages_Soft Drinks_1753,Beverages,Soft Drinks,13.08,9.26,BlueMart
1754,Electronics_Chargers_1754,Electronics,Chargers,30.62,22.71,Budget
1755,Snacks_Crackers_1755,Snacks,Crackers,10.05,7.23,Local
1756,Personal Care_Skincare_1756,Personal Care,Skincare,24.51,17.85,Premium
1757,Household_Cleaning Supplies_1757,Household,Cleaning Supplies,26.04,16.87,BlueMart
1758,Electronics_Batteries_1758,Electronics,Batteries,155.33,110.83,International
1759,Snacks_Crackers_1759,Snacks,Crackers,16.55,9.75,Premium
1760,Snacks_Chocolates_1760,Snacks,Chocolates,8.23,4.94,Premium
1761,Snacks_Chocolates_1761,Snacks,Chocolates,21.81,16.73,Local
1762,Personal Care_Shampoo_1762,Personal Care,Shampoo,50.93,29.71,Premium
1763,Electronics_Cables_1763,Electronics,Cables,240.25,158.03,Budget
1764,Grocery_Cereals_1764,Grocery,Cereals,47.26,33.51,Premium
1765,Snacks_Nuts_1765,Snacks,Nuts,12.65,7.84,Budget
1766,Electronics_Cables_1766,Electronics,Cables,29.84,22.21,Local
1767,Electronics_Batteries_1767,Electronics,Batteries,59.11,33.82,Budget
1768,Household_Cleaning Supplies_1768,Household,Cleaning Supplies,30.48,17.0,Premium
1769,Dairy_Cream_1769,Dairy,Cream,35.77,21.85,Budget
1770,Dairy_Yogurt_1770,Dairy,Yogurt,32.43,21.31,Premium
1771,Electronics_Mobile Accessories_1771,Electronics,Mobile Accessories,117.56,84.25,BlueMart
1772,Personal Care_Shampoo_1772,Personal Care,Shampoo,50.37,28.55,BlueMart
1773,Household_Paper Products_1773,Household,Paper Products,24.99,18.42,Local
1774,Beverages_Water_1774,Beverages,Water,29.94,18.27,BlueMart
1775,Snacks_Crackers_1775,Snacks,Crackers,4.99,2.77,Premium
1776,Personal Care_Toothpaste_1776,Personal Care,Toothpaste,10.96,6.25,Premium
1777,Dairy_Yogurt_1777,Dairy,Yogurt,29.72,18.64,BlueMart
1778,Personal Care_Soap_1778,Personal Care,Soap,49.44,34.91,International
1779,Beverages_Water_1779,Beverages,Water,18.69,14.91,Local
1780,Personal Care_Soap_1780,Personal Care,Soap,59.52,38.53,Premium
1781,Personal Care_Toothpaste_1781,Personal Care,Toothpaste,75.04,47.69,Budget
1782,Personal Care_Skincare_1782,Personal Care,Skincare,79.69,63.38,Budget
1783,Grocery_Pasta_1783,Grocery,Pasta,37.18,25.96,BlueMart
1784,Personal Care_Skincare_1784,Personal Care,Skincare,57.24,41.18,Premium
1785,Electronics_Batteries_1785,Electronics,Batteries,54.33,36.68,Budget
1786,Electronics_Mobile Accessories_1786,Electronics,Mobile Accessories,167.43,103.61,BlueMart
1787,Electronics_Chargers_1787,Electronics,Chargers,112.25,67.47,BlueMart
1788,Beverages_Soft Drinks_1788,Beverages,Soft Drinks,25.61,15.17,BlueMart
1789,Grocery_Cereals_1789,Grocery,Cereals,36.48,27.71,Local
1790,Dairy_Cheese_1790,Dairy,Cheese,27.37,21.58,International
1791,Beverages_Tea_1791,Beverages,Tea,25.51,18.13,BlueMart
1792,Personal Care_Deodorant_1792,Personal Care,Deodorant,34.84,19.61,BlueMart
1793,Beverages_Soft Drinks_1793,Beverages,Soft Drinks,19.38,14.93,International
1794,Dairy_Cheese_1794,Dairy,Cheese,12.39,9.49,International
1795,Personal Care_Skincare_1795,Personal Care,Skincare,66.01,50.9,BlueMart
1796,Personal Care_Deodorant_1796,Personal Care,Deodorant,25.14,18.17,Budget
1797,Grocery_Spices_1797,Grocery,Spices,7.81,4.95,BlueMart
1798,Electronics_Chargers_1798,Electronics,Chargers,206.99,157.96,International
1799,Personal Care_Toothpaste_1799,Personal Care,Toothpaste,65.26,42.68,BlueMart
1800,Personal Care_Deodorant_1800,Personal Care,Deodorant,13.87,10.9,BlueMart
1801,Electronics_Mobile Accessories_1801,Electronics,Mobile Accessories,139.52,111.1,BlueMart
1802,Household_Paper Products_1802,Household,Paper Products,16.09,9.68,Budget
1803,Snacks_Nuts_1803,Snacks,Nuts,21.01,13.48,Premium
1804,Snacks_Nuts_1804,Snacks,Nuts,6.84,5.15,BlueMart
1805,Dairy_Yogurt_1805,Dairy,Yogurt,34.03,24.73,Budget
1806,Dairy_Cream_1806,Dairy,Cream,21.75,16.21,Premium
1807,Personal Care_Deodorant_1807,Personal Care,Deodorant,29.15,19.59,BlueMart
1808,Electronics_Batteries_1808,Electronics,Batteries,87.02,65.75,BlueMart
1809,Beverages_Soft Drinks_1809,Beverages,Soft Drinks,8.15,5.19,Budget
1810,Household_Paper Products_1810,Household,Paper Products,42.54,25.52,BlueMart
1811,Electronics_Batteries_1811,Electronics,Batteries,147.2,109.12,International
1812,Beverages_Water_1812,Beverages,Water,17.11,11.42,Budget
1813,Household_Paper Products_1813,Household,Paper Products,43.73,31.25,BlueMart
1814,Beverages_Coffee_1814,Beverages,Coffee,14.24,9.66,International
1815,Snacks_Chips_1815,Snacks,Chips,20.81,14.1,Local
1816,Household_Detergent_1816,Household,Detergent,53.22,34.63,International
1817,Grocery_Spices_1817,Grocery,Spices,34.78,20.36,Budget
1818,Household_Cleaning Supplies_1818,Household,Cleaning Supplies,22.49,13.6,BlueMart
1819,Beverages_Tea_1819,Beverages,Tea,18.57,12.81,Premium
1820,Dairy_Cheese_1820,Dairy,Cheese,37.86,29.28,Premium
1821,Personal Care_Skincare_1821,Personal Care,Skincare,65.71,39.02,Budget
1822,Grocery_Spices_1822,Grocery,Spices,44.33,27.15,Premium
1823,Snacks_Crackers_1823,Snacks,Crackers,22.03,16.48,Budget
1824,Snacks_Chips_1824,Snacks,Chips,5.5,3.66,Premium
1825,Grocery_Pasta_1825,Grocery,Pasta,15.67,12.33,International
1826,Personal Care_Soap_1826,Personal Care,Soap,65.01,45.34,BlueMart
1827,Household_Cleaning Supplies_1827,Household,Cleaning Supplies,44.53,31.34,Local
1828,Electronics_Mobile Accessories_1828,Electronics,Mobile Accessories,180.46,141.44,Premium
1829,Dairy_Yogurt_1829,Dairy,Yogurt,10.97,6.12,Premium
1830,Electronics_Mobile Accessories_1830,Electronics,Mobile Accessories,134.99,95.0,International
1831,Beverages_Coffee_1831,Beverages,Coffee,16.53,9.3,BlueMart
1832,Grocery_Rice_1832,Grocery,Rice,24.72,18.78,BlueMart
1833,Personal Care_Toothpaste_1833,Personal Care,Toothpaste,41.43,25.25,BlueMart
1834,Grocery_Spices_1834,Grocery,Spices,10.02,7.03,Premium
1835,Dairy_Butter_1835,Dairy,Butter,18.29,13.72,Premium
1836,Personal Care_Toothpaste_1836,Personal Care,Toothpaste,55.61,33.52,Budget
1837,Snacks_Crackers_1837,Snacks,Crackers,21.21,16.58,Premium
1838,Dairy_Cream_1838,Dairy,Cream,31.23,20.54,BlueMart
1839,Grocery_Cereals_1839,Grocery,Cereals,23.84,14.86,Premium
1840,Beverages_Water_1840,Beverages,Water,20.2,14.13,Budget
1841,Dairy_Butter_1841,Dairy,Butter,34.68,27.29,International
1842,Household_Detergent_1842,Household,Detergent,22.43,13.92,International
1843,Household_Detergent_1843,Household,Detergent,45.23,32.86,Budget
1844,Dairy_Cheese_1844,Dairy,Cheese,15.92,10.11,BlueMart
1845,Personal Care_Deodorant_1845,Personal Care,Deodorant,28.27,17.98,Local
1846,Electronics_Chargers_1846,Electronics,Chargers,58.65,37.72,International
1847,Household_Trash Bags_1847,Household,Trash Bags,12.8,7.56,Budget
1848,Electronics_Cables_1848,Electronics,Cables,120.46,93.76,BlueMart
1849,Dairy_Yogurt_1849,Dairy,Yogurt,36.67,26.1,Premium
1850,Personal Care_Toothpaste_1850,Personal Care,Toothpaste,30.6,17.71,International
1851,Grocery_Cereals_1851,Grocery,Cereals,14.56,10.42,Premium
1852,Beverages_Juices_1852,Beverages,Juices,27.18,21.13,Premium
1853,Electronics_Chargers_1853,Electronics,Chargers,78.83,47.11,BlueMart
1854,Beverages_Tea_1854,Beverages,Tea,14.61,11.07,BlueMart
1855,Dairy_Cream_1855,Dairy,Cream,23.6,14.68,Premium
1856,Beverages_Coffee_1856,Beverages,Coffee,22.81,16.15,Budget
1857,Beverages_Tea_1857,Beverages,Tea,12.59,7.07,Premium
1858,Electronics_Chargers_1858,Electronics,Chargers,151.63,87.41,International
1859,Electronics_Chargers_1859,Electronics,Chargers,226.12,146.95,Premium
1860,Grocery_Cereals_1860,Grocery,Cereals,41.04,23.64,Budget
1861,Electronics_Mobile Accessories_1861,Electronics,Mobile Accessories,42.9,34.11,Premium
1862,Grocery_Cereals_1862,Grocery,Cereals,31.77,23.34,BlueMart
1863,Dairy_Cheese_1863,Dairy,Cheese,23.63,13.61,BlueMart
1864,Personal Care_Skincare_1864,Personal Care,Skincare,27.24,17.87,Local
1865,Electronics_Batteries_1865,Electronics,Batteries,198.78,121.26,BlueMart
1866,Electronics_Chargers_1866,Electronics,Chargers,21.4,14.57,Premium
1867,Snacks_Chips_1867,Snacks,Chips,7.82,5.43,Premium
1868,Snacks_Chips_1868,Snacks,Chips,3.76,2.91,Local
1869,Dairy_Milk_1869,Dairy,Milk,16.49,9.93,BlueMart
1870,Grocery_Spices_1870,Grocery,Spices,42.84,25.93,Premium
1871,Snacks_Crackers_1871,Snacks,Crackers,10.85,7.21,Premium
1872,Personal Care_Deodorant_1872,Personal Care,Deodorant,18.31,14.34,Budget
1873,Grocery_Pasta_1873,Grocery,Pasta,6.47,4.33,Premium
1874,Dairy_Cheese_1874,Dairy,Cheese,27.97,22.17,Budget
1875,Dairy_Cream_1875,Dairy,Cream,12.84,7.83,Budget
1876,Electronics_Batteries_1876,Electronics,Batteries,25.35,18.34,Budget
1877,Household_Paper Products_1877,Household,Paper Products,43.43,34.09,BlueMart
1878,Snacks_Crackers_1878,Snacks,Crackers,10.59,6.5,BlueMart
1879,Household_Cleaning Supplies_1879,Household,Cleaning Supplies,35.65,24.4,Premium
1880,Electronics_Batteries_1880,Electronics,Batteries,82.68,56.97,BlueMart
1881,Dairy_Butter_1881,Dairy,Butter,19.67,11.65,International
1882,Electronics_Batteries_1882,Electronics,Batteries,69.37,46.87,Local
1883,Grocery_Spices_1883,Grocery,Spices,42.64,23.99,Premium
1884,Electronics_Cables_1884,Electronics,Cables,89.4,55.56,BlueMart
1885,Dairy_Yogurt_1885,Dairy,Yogurt,6.51,4.85,Premium
1886,Beverages_Water_1886,Beverages,Water,27.13,19.38,BlueMart
1887,Beverages_Tea_1887,Beverages,Tea,14.65,9.45,International
1888,Beverages_Juices_1888,Beverages,Juices,9.74,6.69,Premium
1889,Beverages_Coffee_1889,Beverages,Coffee,8.81,6.79,Budget
1890,Beverages_Water_1890,Beverages,Water,22.25,16.11,Premium
1891,Grocery_Rice_1891,Grocery,Rice,14.49,11.07,Local
1892,Personal Care_Shampoo_1892,Personal Care,Shampoo,38.01,28.35,Premium
1893,Personal Care_Soap_1893,Personal Care,Soap,11.8,8.27,Budget
1894,Grocery_Pasta_1894,Grocery,Pasta,10.42,8.18,BlueMart
1895,Personal Care_Skincare_1895,Personal Care,Skincare,25.59,16.04,Budget
1896,Dairy_Milk_1896,Dairy,Milk,10.61,6.29,Premium
1897,Grocery_Pasta_1897,Grocery,Pasta,45.41,25.93,Premium
1898,Electronics_Batteries_1898,Electronics,Batteries,18.9,13.52,Budget
1899,Beverages_Juices_1899,Beverages,Juices,9.31,5.18,Local
1900,Snacks_Chips_1900,Snacks,Chips,7.32,5.62,International
1901,Beverages_Juices_1901,Beverages,Juices,4.37,2.45,Budget
1902,Beverages_Water_1902,Beverages,Water,3.77,2.62,BlueMart
1903,Household_Trash Bags_1903,Household,Trash Bags,23.93,13.4,Budget
1904,Snacks_Nuts_1904,Snacks,Nuts,24.4,16.74,Premium
1905,Personal Care_Deodorant_1905,Personal Care,Deodorant,39.83,30.19,Local
1906,Snacks_Chips_1906,Snacks,Chips,7.2,5.43,International
1907,Household_Paper Products_1907,Household,Paper Products,10.63,7.51,Premium
1908,Electronics_Chargers_1908,Electronics,Chargers,93.02,66.57,International
1909,Snacks_Crackers_1909,Snacks,Crackers,18.73,12.57,Budget
1910,Household_Trash Bags_1910,Household,Trash Bags,19.25,11.59,Premium
1911,Electronics_Chargers_1911,Electronics,Chargers,143.64,105.36,Premium
1912,Beverages_Juices_1912,Beverages,Juices,4.53,2.53,Premium
1913,Electronics_Cables_1913,Electronics,Cables,60.46,42.95,Premium
1914,Dairy_Butter_1914,Dairy,Butter,36.35,22.69,Premium
1915,Personal Care_Deodorant_1915,Personal Care,Deodorant,57.07,43.17,Budget
1916,Household_Detergent_1916,Household,Detergent,28.64,16.87,Local
1917,Snacks_Biscuits_1917,Snacks,Biscuits,2.8,2.23,BlueMart
1918,Grocery_Pasta_1918,Grocery,Pasta,27.71,16.05,BlueMart
1919,Electronics_Chargers_1919,Electronics,Chargers,193.99,131.29,Budget
1920,Electronics_Mobile Accessories_1920,Electronics,Mobile Accessories,195.48,128.74,Premium
1921,Beverages_Coffee_1921,Beverages,Coffee,20.96,14.15,Budget
1922,Electronics_Mobile Accessories_1922,Electronics,Mobile Accessories,115.96,71.86,BlueMart
1923,Snacks_Nuts_1923,Snacks,Nuts,15.87,10.81,Premium
1924,Grocery_Rice_1924,Grocery,Rice,27.15,16.26,Budget
1925,Snacks_Biscuits_1925,Snacks,Biscuits,20.2,14.15,Budget
1926,Personal Care_Soap_1926,Personal Care,Soap,30.15,17.29,International
1927,Personal Care_Deodorant_1927,Personal Care,Deodorant,20.62,15.93,International
1928,Grocery_Pasta_1928,Grocery,Pasta,30.89,20.3,Premium
1929,Grocery_Spices_1929,Grocery,Spices,25.88,20.34,Premium
1930,Grocery_Pasta_1930,Grocery,Pasta,16.3,11.62,Premium
1931,Grocery_Canned Goods_1931,Grocery,Canned Goods,36.56,21.14,International
1932,Beverages_Soft Drinks_1932,Beverages,Soft Drinks,28.08,17.77,Premium
1933,Grocery_Pasta_1933,Grocery,Pasta,8.67,5.33,BlueMart
1934,Household_Detergent_1934,Household,Detergent,30.17,20.73,BlueMart
1935,Personal Care_Soap_1935,Personal Care,Soap,56.47,44.69,BlueMart
1936,Household_Cleaning Supplies_1936,Household,Cleaning Supplies,38.0,26.26,Budget
1937,Beverages_Tea_1937,Beverages,Tea,19.22,12.21,International
1938,Household_Detergent_1938,Household,Detergent,15.45,11.26,Premium
1939,Dairy_Cream_1939,Dairy,Cream,36.51,27.31,Budget
1940,Household_Paper Products_1940,Household,Paper Products,57.19,35.68,BlueMart
1941,Personal Care_Toothpaste_1941,Personal Care,Toothpaste,74.7,47.17,BlueMart
1942,Electronics_Batteries_1942,Electronics,Batteries,24.98,18.01,International
1943,Electronics_Cables_1943,Electronics,Cables,44.93,26.13,Local
1944,Grocery_Rice_1944,Grocery,Rice,25.73,17.36,Premium
1945,Personal Care_Deodorant_1945,Personal Care,Deodorant,55.14,34.3,Premium
1946,Personal Care_Shampoo_1946,Personal Care,Shampoo,10.95,6.91,Budget
1947,Dairy_Cream_1947,Dairy,Cream,38.52,26.63,Budget
1948,Dairy_Milk_1948,Dairy,Milk,18.44,13.21,International
1949,Personal Care_Shampoo_1949,Personal Care,Shampoo,37.29,24.98,BlueMart
1950,Personal Care_Toothpaste_1950,Personal Care,Toothpaste,47.23,36.29,International
1951,Dairy_Cheese_1951,Dairy,Cheese,33.44,21.13,Premium
1952,Grocery_Pasta_1952,Grocery,Pasta,35.26,25.41,Premium
1953,Personal Care_Shampoo_1953,Personal Care,Shampoo,54.27,31.59,Budget
1954,Household_Paper Products_1954,Household,Paper Products,44.43,32.81,International
1955,Dairy_Cheese_1955,Dairy,Cheese,30.56,21.54,BlueMart
1956,Household_Cleaning Supplies_1956,Household,Cleaning Supplies,22.8,15.07,Budget
1957,Dairy_Cheese_1957,Dairy,Cheese,11.87,6.9,International
1958,Personal Care_Soap_1958,Personal Care,Soap,30.87,19.12,Local
1959,Personal Care_Toothpaste_1959,Personal Care,Toothpaste,50.99,34.98,Premium
1960,Beverages_Juices_1960,Beverages,Juices,25.14,14.09,Premium
1961,Dairy_Butter_1961,Dairy,Butter,15.77,11.09,International
1962,Personal Care_Deodorant_1962,Personal Care,Deodorant,61.12,39.19,Budget
1963,Snacks_Nuts_1963,Snacks,Nuts,6.37,4.62,Budget
1964,Personal Care_Toothpaste_1964,Personal Care,Toothpaste,73.79,40.97,Premium
1965,Grocery_Spices_1965,Grocery,Spices,39.49,28.65,Premium
1966,Dairy_Butter_1966,Dairy,Butter,18.86,13.94,Premium
1967,Personal Care_Deodorant_1967,Personal Care,Deodorant,75.43,46.22,BlueMart
1968,Household_Trash Bags_1968,Household,Trash Bags,58.4,37.64,BlueMart
1969,Personal Care_Shampoo_1969,Personal Care,Shampoo,45.42,26.82,Budget
1970,Grocery_Cereals_1970,Grocery,Cereals,25.33,16.18,Premium
1971,Electronics_Cables_1971,Electronics,Cables,222.57,145.5,Premium
1972,Electronics_Mobile Accessories_1972,Electronics,Mobile Accessories,118.88,84.65,BlueMart
1973,Electronics_Mobile Accessories_1973,Electronics,Mobile Accessories,236.02,168.09,International
1974,Grocery_Pasta_1974,Grocery,Pasta,26.48,18.55,Budget
1975,Dairy_Cheese_1975,Dairy,Cheese,16.83,9.79,Premium
1976,Beverages_Coffee_1976,Beverages,Coffee,22.83,13.75,BlueMart
1977,Grocery_Pasta_1977,Grocery,Pasta,44.24,30.71,Premium
1978,Personal Care_Deodorant_1978,Personal Care,Deodorant,47.82,27.25,Budget
1979,Dairy_Milk_1979,Dairy,Milk,18.87,11.78,BlueMart
1980,Electronics_Batteries_1980,Electronics,Batteries,116.7,81.56,BlueMart
1981,Dairy_Yogurt_1981,Dairy,Yogurt,21.45,14.49,Premium
1982,Dairy_Cheese_1982,Dairy,Cheese,32.7,25.47,Premium
1983,Beverages_Tea_1983,Beverages,Tea,8.27,5.95,Premium
1984,Beverages_Juices_1984,Beverages,Juices,7.78,5.68,BlueMart
1985,Dairy_Cheese_1985,Dairy,Cheese,23.07,16.04,International
1986,Grocery_Pasta_1986,Grocery,Pasta,26.66,20.06,International
1987,Personal Care_Shampoo_1987,Personal Care,Shampoo,71.17,39.37,Premium
1988,Personal Care_Skincare_1988,Personal Care,Skincare,40.79,29.0,Premium
1989,Dairy_Yogurt_1989,Dairy,Yogurt,25.98,20.15,Premium
1990,Snacks_Biscuits_1990,Snacks,Biscuits,12.18,6.85,Local
1991,Household_Trash Bags_1991,Household,Trash Bags,38.58,24.62,Local
1992,Dairy_Yogurt_1992,Dairy,Yogurt,33.91,24.0,Local
1993,Grocery_Spices_1993,Grocery,Spices,23.64,18.66,Budget
1994,Household_Paper Products_1994,Household,Paper Products,19.47,13.75,Budget
1995,Snacks_Crackers_1995,Snacks,Crackers,15.9,11.78,Budget
1996,Beverages_Water_1996,Beverages,Water,21.0,11.97,Premium
1997,Electronics_Batteries_1997,Electronics,Batteries,58.35,35.04,Premium
1998,Dairy_Butter_1998,Dairy,Butter,18.92,12.83,Premium
1999,Electronics_Cables_1999,Electronics,Cables,49.15,33.25,BlueMart
2000,Snacks_Crackers_2000,Snacks,Crackers,24.88,14.94,Premium
2001,Snacks_Chips_2001,Snacks,Chips,23.1,17.2,Local
2002,Dairy_Milk_2002,Dairy,Milk,27.6,15.49,International
2003,Dairy_Milk_2003,Dairy,Milk,7.7,4.56,BlueMart
2004,Beverages_Soft Drinks_2004,Beverages,Soft Drinks,7.48,4.22,Budget
2005,Snacks_Chocolates_2005,Snacks,Chocolates,3.08,2.41,BlueMart
2006,Household_Detergent_2006,Household,Detergent,42.96,25.45,BlueMart
2007,Personal Care_Shampoo_2007,Personal Care,Shampoo,39.08,21.73,Premium
2008,Dairy_Milk_2008,Dairy,Milk,8.44,6.66,Budget
2009,Electronics_Cables_2009,Electronics,Cables,130.25,77.16,BlueMart
2010,Beverages_Juices_2010,Beverages,Juices,21.29,14.62,Premium
2011,Electronics_Chargers_2011,Electronics,Chargers,32.09,19.9,Premium
2012,Personal Care_Toothpaste_2012,Personal Care,Toothpaste,79.48,48.5,International
2013,Dairy_Cream_2013,Dairy,Cream,12.86,8.36,Premium
2014,Electronics_Cables_2014,Electronics,Cables,57.51,43.12,Premium
2015,Electronics_Chargers_2015,Electronics,Chargers,113.7,78.97,Local
2016,Personal Care_Deodorant_2016,Personal Care,Deodorant,70.65,39.91,Budget
2017,Beverages_Water_2017,Beverages,Water,15.41,11.08,Budget
2018,Household_Detergent_2018,Household,Detergent,11.08,7.85,Local
2019,Snacks_Nuts_2019,Snacks,Nuts,18.79,13.02,Premium
2020,Snacks_Chips_2020,Snacks,Chips,11.41,7.29,Premium
2021,Electronics_Batteries_2021,Electronics,Batteries,179.67,125.28,International
2022,Beverages_Soft Drinks_2022,Beverages,Soft Drinks,20.71,12.42,Premium
2023,Household_Detergent_2023,Household,Detergent,11.6,8.78,Premium
2024,Electronics_Cables_2024,Electronics,Cables,25.18,18.25,Premium
2025,Snacks_Crackers_2025,Snacks,Crackers,11.49,6.88,Budget
2026,Snacks_Crackers_2026,Snacks,Crackers,12.13,7.63,International
2027,Household_Cleaning Supplies_2027,Household,Cleaning Supplies,44.09,26.26,Premium
2028,Grocery_Cereals_2028,Grocery,Cereals,17.85,13.1,BlueMart
2029,Dairy_Yogurt_2029,Dairy,Yogurt,37.95,22.53,Premium
2030,Personal Care_Soap_2030,Personal Care,Soap,60.01,38.43,BlueMart
2031,Personal Care_Shampoo_2031,Personal Care,Shampoo,23.74,13.19,International
2032,Personal Care_Soap_2032,Personal Care,Soap,72.35,50.59,Local
2033,Personal Care_Shampoo_2033,Personal Care,Shampoo,62.49,48.63,Budget
2034,Personal Care_Shampoo_2034,Personal Care,Shampoo,28.82,17.28,Premium
2035,Beverages_Soft Drinks_2035,Beverages,Soft Drinks,17.99,12.54,Premium
2036,Grocery_Cereals_2036,Grocery,Cereals,8.95,5.31,Budget
2037,Household_Detergent_2037,Household,Detergent,22.73,14.78,Local
2038,Electronics_Chargers_2038,Electronics,Chargers,167.6,120.21,Local
2039,Household_Cleaning Supplies_2039,Household,Cleaning Supplies,9.05,5.33,International
2040,Electronics_Mobile Accessories_2040,Electronics,Mobile Accessories,147.68,105.7,Budget
2041,Snacks_Nuts_2041,Snacks,Nuts,24.93,18.2,Premium
2042,Personal Care_Shampoo_2042,Personal Care,Shampoo,19.63,10.8,International
2043,Beverages_Tea_2043,Beverages,Tea,8.66,5.66,Premium
2044,Household_Paper Products_2044,Household,Paper Products,10.1,6.85,Budget
2045,Household_Trash Bags_2045,Household,Trash Bags,40.26,30.23,BlueMart
2046,Snacks_Biscuits_2046,Snacks,Biscuits,19.98,14.81,Budget
2047,Beverages_Coffee_2047,Beverages,Coffee,13.63,7.94,Budget
2048,Snacks_Biscuits_2048,Snacks,Biscuits,15.23,9.16,Budget
2049,Beverages_Water_2049,Beverages,Water,14.54,10.34,Local
2050,Personal Care_Toothpaste_2050,Personal Care,Toothpaste,10.48,7.14,International
2051,Grocery_Canned Goods_2051,Grocery,Canned Goods,40.78,25.73,Local
2052,Dairy_Milk_2052,Dairy,Milk,28.02,19.91,BlueMart
2053,Grocery_Rice_2053,Grocery,Rice,45.65,28.16,Local
2054,Beverages_Coffee_2054,Beverages,Coffee,19.2,12.89,Budget
2055,Snacks_Crackers_2055,Snacks,Crackers,22.04,16.45,Premium
2056,Dairy_Yogurt_2056,Dairy,Yogurt,38.08,27.44,Premium
2057,Grocery_Cereals_2057,Grocery,Cereals,27.98,16.23,Premium
2058,Personal Care_Toothpaste_2058,Personal Care,Toothpaste,70.3,41.08,International
2059,Snacks_Chocolates_2059,Snacks,Chocolates,20.67,16.26,Premium
2060,Personal Care_Shampoo_2060,Personal Care,Shampoo,79.06,55.3,BlueMart
2061,Dairy_Butter_2061,Dairy,Butter,26.87,19.07,Premium
2062,Electronics_Batteries_2062,Electronics,Batteries,240.48,145.35,BlueMart
2063,Electronics_Mobile Accessories_2063,Electronics,Mobile Accessories,207.83,149.46,Budget
2064,Electronics_Chargers_2064,Electronics,Chargers,150.79,94.54,Premium
2065,Snacks_Chocolates_2065,Snacks,Chocolates,18.32,10.56,Local
2066,Electronics_Chargers_2066,Electronics,Chargers,178.8,114.57,International
2067,Household_Trash Bags_2067,Household,Trash Bags,39.82,24.95,Premium
2068,Electronics_Cables_2068,Electronics,Cables,97.2,74.42,Premium
2069,Electronics_Batteries_2069,Electronics,Batteries,162.96,124.81,BlueMart
2070,Snacks_Nuts_2070,Snacks,Nuts,14.52,11.53,Premium
2071,Household_Detergent_2071,Household,Detergent,25.89,17.61,Premium
2072,Snacks_Crackers_2072,Snacks,Crackers,11.56,6.54,Premium
2073,Beverages_Soft Drinks_2073,Beverages,Soft Drinks,15.18,11.65,Budget
2074,Household_Cleaning Supplies_2074,Household,Cleaning Supplies,29.36,22.15,International
2075,Beverages_Juices_2075,Beverages,Juices,21.19,12.38,Premium
2076,Electronics_Cables_2076,Electronics,Cables,233.74,167.17,Local
2077,Grocery_Rice_2077,Grocery,Rice,24.59,19.18,Premium
2078,Grocery_Spices_2078,Grocery,Spices,14.19,9.29,Premium
2079,Grocery_Cereals_2079,Grocery,Cereals,46.18,35.14,Local
2080,Electronics_Mobile Accessories_2080,Electronics,Mobile Accessories,43.29,24.54,Local
2081,Grocery_Rice_2081,Grocery,Rice,36.75,23.04,Premium
2082,Personal Care_Toothpaste_2082,Personal Care,Toothpaste,62.08,45.18,Premium
2083,Electronics_Chargers_2083,Electronics,Chargers,230.69,133.11,Premium
2084,Beverages_Juices_2084,Beverages,Juices,10.41,7.35,BlueMart
2085,Dairy_Cream_2085,Dairy,Cream,30.87,22.28,Local
2086,Grocery_Pasta_2086,Grocery,Pasta,43.97,24.29,Local
2087,Beverages_Coffee_2087,Beverages,Coffee,29.7,19.92,International
2088,Dairy_Yogurt_2088,Dairy,Yogurt,23.84,19.03,International
2089,Personal Care_Skincare_2089,Personal Care,Skincare,59.45,37.83,BlueMart
2090,Household_Detergent_2090,Household,Detergent,20.21,15.25,Premium
2091,Personal Care_Shampoo_2091,Personal Care,Shampoo,76.6,44.75,Budget
2092,Electronics_Batteries_2092,Electronics,Batteries,115.62,65.37,Premium
2093,Dairy_Cream_2093,Dairy,Cream,35.66,27.68,Premium
2094,Grocery_Pasta_2094,Grocery,Pasta,9.81,7.73,BlueMart
2095,Electronics_Cables_2095,Electronics,Cables,85.05,53.59,BlueMart
2096,Dairy_Cheese_2096,Dairy,Cheese,27.22,15.81,BlueMart
2097,Personal Care_Soap_2097,Personal Care,Soap,23.31,17.61,Budget
2098,Snacks_Chips_2098,Snacks,Chips,23.98,14.67,International
