store_id,sku_id,stock_on_hand,reorder_point,snapshot_date
21,3519,140,20,2025-12-31
21,5297,154,20,2025-12-31
21,3127,182,20,2025-12-31
21,1505,95,20,2025-12-31
21,5937,140,20,2025-12-31
21,5127,185,20,2025-12-31
21,1932,46,20,2025-12-31
21,5702,129,20,2025-12-31
21,2215,86,20,2025-12-31
21,3216,36,20,2025-12-31
21,5604,147,20,2025-12-31
21,3077,33,20,2025-12-31
21,3858,36,20,2025-12-31
21,1172,194,20,2025-12-31
21,3866,188,20,2025-12-31
21,4057,138,20,2025-12-31
21,3435,161,20,2025-12-31
21,2323,107,20,2025-12-31
21,4823,164,20,2025-12-31
21,4936,194,20,2025-12-31
21,3296,170,20,2025-12-31
21,2568,193,20,2025-12-31
21,3530,183,20,2025-12-31
21,1061,47,20,2025-12-31
21,5489,69,20,2025-12-31
21,1983,197,20,2025-12-31
21,1753,153,20,2025-12-31
21,1439,16,20,2025-12-31
21,1898,79,20,2025-12-31
21,2289,107,20,2025-12-31
21,4259,165,20,2025-12-31
21,2785,104,20,2025-12-31
21,4727,184,20,2025-12-31
21,5381,55,20,2025-12-31
21,5658,108,20,2025-12-31
21,2757,153,20,2025-12-31
21,3072,153,20,2025-12-31
21,4589,125,20,2025-12-31
21,2221,91,20,2025-12-31
21,1163,176,20,2025-12-31
21,4776,183,20,2025-12-31
21,2845,170,20,2025-12-31
21,3792,190,20,2025-12-31
21,4471,95,20,2025-12-31
21,5076,30,20,2025-12-31
21,1274,154,20,2025-12-31
21,1974,142,20,2025-12-31
21,3963,74,20,2025-12-31
21,1443,104,20,2025-12-31
21,1620,71,20,2025-12-31
21,5804,66,20,2025-12-31
21,1677,116,20,2025-12-31
21,5030,37,20,2025-12-31
21,1593,54,20,2025-12-31
21,2175,156,20,2025-12-31
21,5194,119,20,2025-12-31
21,1601,198,20,2025-12-31
21,1283,124,20,2025-12-31
21,3957,110,20,2025-12-31
21,2035,26,20,2025-12-31
21,4181,77,20,2025-12-31
21,3597,181,20,2025-12-31
21,2377,172,20,2025-12-31
21,3887,11,20,2025-12-31
21,1406,101,20,2025-12-31
21,3525,164,20,2025-12-31
21,5326,27,20,2025-12-31
21,5881,19,20,2025-12-31
21,5950,196,20,2025-12-31
21,2081,140,20,2025-12-31
21,1808,49,20,2025-12-31
21,2793,27,20,2025-12-31
21,2009,176,20,2025-12-31
21,4582,141,20,2025-12-31
21,4840,16,20,2025-12-31
21,4414,109,20,2025-12-31
21,4082,192,20,2025-12-31
21,3677,181,20,2025-12-31
21,2424,174,20,2025-12-31
21,1637,30,20,2025-12-31
21,4483,162,20,2025-12-31
21,3586,73,20,2025-12-31
21,2171,141,20,2025-12-31
21,1818,186,20,2025-12-31
21,5284,163,20,2025-12-31
21,1016,77,20,2025-12-31
21,1881,55,20,2025-12-31
21,4531,172,20,2025-12-31
21,3776,143,20,2025-12-31
21,2023,96,20,2025-12-31
21,1559,134,20,2025-12-31
21,1431,146,20,2025-12-31
21,4596,85,20,2025-12-31
21,3046,93,20,2025-12-31
21,2809,117,20,2025-12-31
21,1589,16,20,2025-12-31
21,3573,155,20,2025-12-31
21,2038,25,20,2025-12-31
21,4916,37,20,2025-12-31
21,5666,126,20,2025-12-31
21,5849,52,20,2025-12-31
21,5352,89,20,2025-12-31
21,3964,151,20,2025-12-31
21,3273,71,20,2025-12-31
21,5330,103,20,2025-12-31
21,1514,148,20,2025-12-31
21,3064,174,20,2025-12-31
21,3515,185,20,2025-12-31
21,1864,188,20,2025-12-31
21,4948,107,20,2025-12-31
21,3678,12,20,2025-12-31
21,3605,80,20,2025-12-31
21,3490,57,20,2025-12-31
21,2342,186,20,2025-12-31
21,1647,11,20,2025-12-31
21,2629,181,20,2025-12-31
21,2213,58,20,2025-12-31
21,1970,54,20,2025-12-31
21,4407,17,20,2025-12-31
21,5757,34,20,2025-12-31
21,2227,131,20,2025-12-31
21,1875,182,20,2025-12-31
21,2715,22,20,2025-12-31
21,1656,121,20,2025-12-31
21,1382,50,20,2025-12-31
21,2476,153,20,2025-12-31
21,3271,77,20,2025-12-31
21,1843,37,20,2025-12-31
21,3493,110,20,2025-12-31
21,2625,158,20,2025-12-31
21,3092,110,20,2025-12-31
21,4280,176,20,2025-12-31
21,3740,32,20,2025-12-31
21,4285,21,20,2025-12-31
21,3118,153,20,2025-12-31
21,4723,175,20,2025-12-31
21,4183,53,20,2025-12-31
21,3701,75,20,2025-12-31
21,3261,71,20,2025-12-31
21,2139,186,20,2025-12-31
21,3989,105,20,2025-12-31
21,2267,34,20,2025-12-31
21,2940,59,20,2025-12-31
21,1098,95,20,2025-12-31
21,2304,80,20,2025-12-31
21,4506,137,20,2025-12-31
21,4433,149,20,2025-12-31
21,1171,35,20,2025-12-31
21,3716,44,20,2025-12-31
21,3800,12,20,2025-12-31
21,5230,90,20,2025-12-31
21,2796,172,20,2025-12-31
21,2982,20,20,2025-12-31
21,2964,174,20,2025-12-31
21,3832,76,20,2025-12-31
21,4491,55,20,2025-12-31
21,3958,187,20,2025-12-31
21,1299,88,20,2025-12-31
21,2957,111,20,2025-12-31
21,1141,170,20,2025-12-31
21,1227,54,20,2025-12-31
21,4389,33,20,2025-12-31
21,3486,188,20,2025-12-31
21,3750,35,20,2025-12-31
21,3179,148,20,2025-12-31
21,2695,118,20,2025-12-31
21,5589,75,20,2025-12-31
21,2504,10,20,2025-12-31
21,3706,89,20,2025-12-31
21,5795,93,20,2025-12-31
21,5614,17,20,2025-12-31
21,1947,93,20,2025-12-31
21,2196,163,20,2025-12-31
21,1481,43,20,2025-12-31
21,2358,115,20,2025-12-31
21,4554,156,20,2025-12-31
21,5311,162,20,2025-12-31
21,3804,37,20,2025-12-31
21,1344,66,20,2025-12-31
21,3592,101,20,2025-12-31
21,2699,194,20,2025-12-31
21,1383,196,20,2025-12-31
21,3627,189,20,2025-12-31
21,5745,32,20,2025-12-31
21,5054,52,20,2025-12-31
21,1363,103,20,2025-12-31
21,2990,112,20,2025-12-31
21,5645,74,20,2025-12-31
21,5612,31,20,2025-12-31
21,2603,187,20,2025-12-31
21,3900,174,20,2025-12-31
21,5650,159,20,2025-12-31
21,5294,103,20,2025-12-31
21,2156,177,20,2025-12-31
21,5775,52,20,2025-12-31
21,2129,149,20,2025-12-31
21,1919,57,20,2025-12-31
21,4302,130,20,2025-12-31
21,4177,121,20,2025-12-31
21,2108,84,20,2025-12-31
21,2087,79,20,2025-12-31
21,4029,42,20,2025-12-31
21,4357,44,20,2025-12-31
21,2545,103,20,2025-12-31
21,5245,192,20,2025-12-31
21,1385,113,20,2025-12-31
21,4393,139,20,2025-12-31
21,5638,152,20,2025-12-31
21,5509,185,20,2025-12-31
21,3527,105,20,2025-12-31
21,5258,46,20,2025-12-31
21,3330,193,20,2025-12-31
21,5313,150,20,2025-12-31
21,2902,59,20,2025-12-31
21,3720,121,20,2025-12-31
21,1170,199,20,2025-12-31
21,4443,107,20,2025-12-31
21,3891,65,20,2025-12-31
21,1395,130,20,2025-12-31
21,4756,185,20,2025-12-31
21,3665,52,20,2025-12-31
21,1727,42,20,2025-12-31
21,4806,105,20,2025-12-31
21,1451,78,20,2025-12-31
21,5577,36,20,2025-12-31
21,1309,52,20,2025-12-31
21,2726,47,20,2025-12-31
21,1070,161,20,2025-12-31
21,3755,141,20,2025-12-31
21,4059,89,20,2025-12-31
21,1634,35,20,2025-12-31
21,3612,28,20,2025-12-31
21,5354,135,20,2025-12-31
21,1512,163,20,2025-12-31
21,5039,159,20,2025-12-31
21,5339,88,20,2025-12-31
21,1366,151,20,2025-12-31
21,1900,20,20,2025-12-31
21,3646,167,20,2025-12-31
21,5722,51,20,2025-12-31
21,1761,71,20,2025-12-31
21,1096,12,20,2025-12-31
21,4953,196,20,2025-12-31
21,2001,20,20,2025-12-31
21,4752,109,20,2025-12-31
21,1408,197,20,2025-12-31
21,4868,24,20,2025-12-31
21,4492,81,20,2025-12-31
21,4768,155,20,2025-12-31
21,2204,118,20,2025-12-31
21,5801,26,20,2025-12-31
21,5651,173,20,2025-12-31
21,5830,31,20,2025-12-31
21,2747,133,20,2025-12-31
21,2393,114,20,2025-12-31
21,4295,141,20,2025-12-31
21,4684,81,20,2025-12-31
21,4236,61,20,2025-12-31
21,3381,156,20,2025-12-31
21,1314,55,20,2025-12-31
21,1876,190,20,2025-12-31
21,2939,15,20,2025-12-31
21,2240,38,20,2025-12-31
21,5975,17,20,2025-12-31
21,2282,127,20,2025-12-31
21,2616,12,20,2025-12-31
21,3938,122,20,2025-12-31
21,5415,20,20,2025-12-31
21,5425,104,20,2025-12-31
21,2365,63,20,2025-12-31
21,1448,36,20,2025-12-31
21,5514,138,20,2025-12-31
21,1510,29,20,2025-12-31
21,3827,73,20,2025-12-31
21,5714,153,20,2025-12-31
21,2779,33,20,2025-12-31
21,1137,187,20,2025-12-31
21,5334,69,20,2025-12-31
21,1206,28,20,2025-12-31
21,4097,23,20,2025-12-31
21,5252,196,20,2025-12-31
21,2822,194,20,2025-12-31
21,2654,157,20,2025-12-31
21,1158,190,20,2025-12-31
21,4825,192,20,2025-12-31
21,4198,96,20,2025-12-31
21,1269,118,20,2025-12-31
21,2774,59,20,2025-12-31
21,4340,84,20,2025-12-31
21,1921,27,20,2025-12-31
21,3393,18,20,2025-12-31
21,3925,22,20,2025-12-31
21,3421,126,20,2025-12-31
21,5513,125,20,2025-12-31
21,2728,89,20,2025-12-31
21,2897,112,20,2025-12-31
21,5625,27,20,2025-12-31
21,1764,46,20,2025-12-31
21,5166,20,20,2025-12-31
21,5269,161,20,2025-12-31
21,4403,114,20,2025-12-31
21,5317,171,20,2025-12-31
21,4315,66,20,2025-12-31
21,5218,18,20,2025-12-31
21,1914,180,20,2025-12-31
21,5429,99,20,2025-12-31
21,5103,88,20,2025-12-31
21,5351,167,20,2025-12-31
21,1136,122,20,2025-12-31
21,3770,78,20,2025-12-31
21,3747,127,20,2025-12-31
21,5761,51,20,2025-12-31
21,5499,102,20,2025-12-31
21,2745,33,20,2025-12-31
21,1599,92,20,2025-12-31
21,2847,54,20,2025-12-31
21,1030,151,20,2025-12-31
21,5088,156,20,2025-12-31
21,1798,68,20,2025-12-31
21,5285,107,20,2025-12-31
21,1329,151,20,2025-12-31
21,4467,160,20,2025-12-31
21,4255,19,20,2025-12-31
21,5445,83,20,2025-12-31
21,1550,146,20,2025-12-31
21,4986,125,20,2025-12-31
21,3010,140,20,2025-12-31
21,3547,141,20,2025-12-31
21,3621,122,20,2025-12-31
21,4509,43,20,2025-12-31
21,4032,160,20,2025-12-31
21,3395,54,20,2025-12-31
21,1377,19,20,2025-12-31
21,1859,124,20,2025-12-31
21,3723,82,20,2025-12-31
21,4205,57,20,2025-12-31
21,5043,142,20,2025-12-31
21,2975,115,20,2025-12-31
21,5196,10,20,2025-12-31
21,2006,24,20,2025-12-31
21,2462,132,20,2025-12-31
21,2290,180,20,2025-12-31
21,5716,76,20,2025-12-31
21,5918,150,20,2025-12-31
21,1168,132,20,2025-12-31
21,2701,99,20,2025-12-31
21,1357,38,20,2025-12-31
21,5735,34,20,2025-12-31
21,3813,43,20,2025-12-31
21,1874,128,20,2025-12-31
21,3757,124,20,2025-12-31
21,5629,173,20,2025-12-31
21,2173,115,20,2025-12-31
21,2314,52,20,2025-12-31
21,2331,43,20,2025-12-31
21,3948,69,20,2025-12-31
21,4730,86,20,2025-12-31
21,1146,58,20,2025-12-31
21,4922,138,20,2025-12-31
21,4218,105,20,2025-12-31
21,1254,199,20,2025-12-31
21,3112,188,20,2025-12-31
21,3406,142,20,2025-12-31
21,2689,114,20,2025-12-31
21,5889,160,20,2025-12-31
21,1871,91,20,2025-12-31
21,2829,33,20,2025-12-31
21,5872,113,20,2025-12-31
21,3708,106,20,2025-12-31
21,2389,71,20,2025-12-31
21,4666,138,20,2025-12-31
21,2961,13,20,2025-12-31
21,2756,27,20,2025-12-31
21,4262,36,20,2025-12-31
21,3023,38,20,2025-12-31
21,2648,62,20,2025-12-31
21,3834,125,20,2025-12-31
21,5670,107,20,2025-12-31
21,5694,183,20,2025-12-31
21,3178,162,20,2025-12-31
21,3396,178,20,2025-12-31
21,1497,53,20,2025-12-31
21,1054,180,20,2025-12-31
21,3013,101,20,2025-12-31
21,5219,188,20,2025-12-31
21,1608,66,20,2025-12-31
21,2954,91,20,2025-12-31
21,4436,196,20,2025-12-31
21,3192,121,20,2025-12-31
21,5370,175,20,2025-12-31
21,2881,16,20,2025-12-31
21,4163,121,20,2025-12-31
21,1091,159,20,2025-12-31
21,3522,17,20,2025-12-31
21,5321,23,20,2025-12-31
21,2567,73,20,2025-12-31
21,2671,65,20,2025-12-31
21,2280,181,20,2025-12-31
21,4588,136,20,2025-12-31
21,1015,60,20,2025-12-31
21,1951,136,20,2025-12-31
21,1562,82,20,2025-12-31
21,1140,157,20,2025-12-31
21,1896,136,20,2025-12-31
21,1803,23,20,2025-12-31
21,5259,23,20,2025-12-31
21,3263,71,20,2025-12-31
21,1356,66,20,2025-12-31
21,1302,175,20,2025-12-31
21,2917,71,20,2025-12-31
21,4862,106,20,2025-12-31
21,5605,98,20,2025-12-31
21,3670,25,20,2025-12-31
21,1152,67,20,2025-12-31
21,5116,86,20,2025-12-31
21,3732,194,20,2025-12-31
21,4812,72,20,2025-12-31
21,1811,175,20,2025-12-31
21,5603,167,20,2025-12-31
21,1975,12,20,2025-12-31
21,4859,56,20,2025-12-31
21,5264,186,20,2025-12-31
21,3988,143,20,2025-12-31
21,4926,64,20,2025-12-31
21,2120,36,20,2025-12-31
21,1124,132,20,2025-12-31
21,3350,95,20,2025-12-31
21,4758,105,20,2025-12-31
21,5217,24,20,2025-12-31
21,2725,123,20,2025-12-31
21,5984,199,20,2025-12-31
21,5929,178,20,2025-12-31
21,2919,79,20,2025-12-31
21,2172,109,20,2025-12-31
21,1237,34,20,2025-12-31
21,5368,102,20,2025-12-31
21,5437,87,20,2025-12-31
21,3722,134,20,2025-12-31
21,4512,106,20,2025-12-31
21,4090,76,20,2025-12-31
21,1115,148,20,2025-12-31
21,3766,78,20,2025-12-31
21,5515,71,20,2025-12-31
21,1440,98,20,2025-12-31
21,5978,133,20,2025-12-31
21,1624,195,20,2025-12-31
21,5973,188,20,2025-12-31
21,2935,99,20,2025-12-31
21,5744,164,20,2025-12-31
21,4668,103,20,2025-12-31
21,3553,137,20,2025-12-31
21,4074,101,20,2025-12-31
21,2641,91,20,2025-12-31
21,1588,107,20,2025-12-31
21,3244,54,20,2025-12-31
21,4231,39,20,2025-12-31
21,5038,183,20,2025-12-31
21,3248,88,20,2025-12-31
21,1134,109,20,2025-12-31
21,3561,21,20,2025-12-31
21,3909,170,20,2025-12-31
21,4735,67,20,2025-12-31
21,3228,186,20,2025-12-31
21,5423,20,20,2025-12-31
21,1549,48,20,2025-12-31
21,3973,110,20,2025-12-31
21,2446,131,20,2025-12-31
21,3154,16,20,2025-12-31
21,2382,41,20,2025-12-31
21,4148,195,20,2025-12-31
21,5640,149,20,2025-12-31
21,2901,113,20,2025-12-31
21,1106,60,20,2025-12-31
21,2200,66,20,2025-12-31
21,2882,110,20,2025-12-31
21,4678,100,20,2025-12-31
21,2988,147,20,2025-12-31
21,5707,57,20,2025-12-31
21,3481,77,20,2025-12-31
21,1373,178,20,2025-12-31
21,1850,131,20,2025-12-31
21,4330,40,20,2025-12-31
21,1475,89,20,2025-12-31
21,1506,128,20,2025-12-31
21,5581,175,20,2025-12-31
21,4476,141,20,2025-12-31
21,2795,135,20,2025-12-31
21,2193,48,20,2025-12-31
21,4254,28,20,2025-12-31
21,1813,25,20,2025-12-31
21,1690,73,20,2025-12-31
21,5349,94,20,2025-12-31
21,1239,162,20,2025-12-31
21,1501,17,20,2025-12-31
21,2386,77,20,2025-12-31
21,1149,176,20,2025-12-31
21,4263,81,20,2025-12-31
21,4390,11,20,2025-12-31
21,3126,102,20,2025-12-31
21,4956,51,20,2025-12-31
21,2754,175,20,2025-12-31
21,5399,158,20,2025-12-31
21,5324,164,20,2025-12-31
21,2048,191,20,2025-12-31
21,2507,41,20,2025-12-31
21,2819,118,20,2025-12-31
21,5615,76,20,2025-12-31
21,3044,105,20,2025-12-31
21,5687,123,20,2025-12-31
21,1607,98,20,2025-12-31
21,1453,87,20,2025-12-31
21,1654,38,20,2025-12-31
21,4630,41,20,2025-12-31
21,1048,47,20,2025-12-31
21,1247,140,20,2025-12-31
21,3028,190,20,2025-12-31
21,2705,31,20,2025-12-31
21,4925,176,20,2025-12-31
21,1077,193,20,2025-12-31
21,5378,53,20,2025-12-31
21,1973,119,20,2025-12-31
21,3935,124,20,2025-12-31
21,5684,182,20,2025-12-31
21,1400,65,20,2025-12-31
21,1410,23,20,2025-12-31
21,2942,122,20,2025-12-31
21,3226,43,20,2025-12-31
21,4093,143,20,2025-12-31
21,1108,142,20,2025-12-31
21,3382,130,20,2025-12-31
21,4450,118,20,2025-12-31
21,3165,189,20,2025-12-31
21,3761,138,20,2025-12-31
21,4786,154,20,2025-12-31
21,5669,188,20,2025-12-31
21,2738,198,20,2025-12-31
21,3392,14,20,2025-12-31
21,5117,176,20,2025-12-31
21,4271,25,20,2025-12-31
21,2449,56,20,2025-12-31
21,1138,43,20,2025-12-31
21,3325,11,20,2025-12-31
21,2608,94,20,2025-12-31
21,2118,189,20,2025-12-31
21,1750,57,20,2025-12-31
21,4149,95,20,2025-12-31
21,1220,107,20,2025-12-31
21,3848,141,20,2025-12-31
21,1268,100,20,2025-12-31
21,5760,136,20,2025-12-31
21,5545,77,20,2025-12-31
21,2054,164,20,2025-12-31
21,5460,41,20,2025-12-31
21,3415,115,20,2025-12-31
21,1669,178,20,2025-12-31
21,4781,139,20,2025-12-31
21,1090,174,20,2025-12-31
21,3566,145,20,2025-12-31
21,4116,67,20,2025-12-31
21,1565,171,20,2025-12-31
21,3907,85,20,2025-12-31
21,4552,33,20,2025-12-31
21,1080,125,20,2025-12-31
21,3634,125,20,2025-12-31
21,3734,153,20,2025-12-31
21,2194,29,20,2025-12-31
21,3886,100,20,2025-12-31
21,2762,48,20,2025-12-31
21,2681,92,20,2025-12-31
21,2742,73,20,2025-12-31
21,2950,129,20,2025-12-31
21,5965,121,20,2025-12-31
21,5539,30,20,2025-12-31
21,3995,76,20,2025-12-31
21,1769,182,20,2025-12-31
21,1853,124,20,2025-12-31
21,5947,161,20,2025-12-31
21,5257,39,20,2025-12-31
21,5345,157,20,2025-12-31
21,2162,57,20,2025-12-31
21,4503,99,20,2025-12-31
21,4174,89,20,2025-12-31
21,4313,47,20,2025-12-31
21,4627,156,20,2025-12-31
21,2461,63,20,2025-12-31
21,3082,38,20,2025-12-31
21,1178,166,20,2025-12-31
21,3151,28,20,2025-12-31
21,3024,62,20,2025-12-31
21,4473,57,20,2025-12-31
21,2972,85,20,2025-12-31
21,2415,153,20,2025-12-31
21,2611,124,20,2025-12-31
21,4048,34,20,2025-12-31
21,3222,10,20,2025-12-31
21,2146,45,20,2025-12-31
21,2340,35,20,2025-12-31
21,5292,106,20,2025-12-31
21,1885,12,20,2025-12-31
21,1273,153,20,2025-12-31
21,3845,152,20,2025-12-31
21,2788,151,20,2025-12-31
21,4358,32,20,2025-12-31
21,4400,154,20,2025-12-31
21,2459,133,20,2025-12-31
21,2537,128,20,2025-12-31
21,3821,96,20,2025-12-31
21,4160,45,20,2025-12-31
21,3121,18,20,2025-12-31
21,2720,180,20,2025-12-31
21,2370,56,20,2025-12-31
21,5790,45,20,2025-12-31
21,4354,147,20,2025-12-31
21,4165,40,20,2025-12-31
21,5413,126,20,2025-12-31
21,2072,27,20,2025-12-31
21,3345,90,20,2025-12-31
21,4622,149,20,2025-12-31
21,4265,147,20,2025-12-31
21,3078,61,20,2025-12-31
21,2060,177,20,2025-12-31
21,2180,186,20,2025-12-31
21,4562,96,20,2025-12-31
21,5563,70,20,2025-12-31
21,4680,35,20,2025-12-31
21,1580,162,20,2025-12-31
21,1292,32,20,2025-12-31
21,3043,42,20,2025-12-31
21,5863,48,20,2025-12-31
21,2283,120,20,2025-12-31
21,4707,53,20,2025-12-31
21,5398,31,20,2025-12-31
21,5468,169,20,2025-12-31
21,5237,44,20,2025-12-31
21,5805,49,20,2025-12-31
21,3714,168,20,2025-12-31
21,1997,74,20,2025-12-31
21,2332,165,20,2025-12-31
21,2333,68,20,2025-12-31
21,2206,144,20,2025-12-31
21,3205,82,20,2025-12-31
21,2547,189,20,2025-12-31
21,3050,154,20,2025-12-31
21,4699,45,20,2025-12-31
21,3390,39,20,2025-12-31
21,2252,140,20,2025-12-31
21,4195,75,20,2025-12-31
21,3282,139,20,2025-12-31
21,2181,187,20,2025-12-31
21,1632,146,20,2025-12-31
21,4724,85,20,2025-12-31
21,3030,142,20,2025-12-31
21,2830,49,20,2025-12-31
21,1297,12,20,2025-12-31
21,2440,131,20,2025-12-31
21,1245,94,20,2025-12-31
21,5309,11,20,2025-12-31
21,3476,76,20,2025-12-31
21,3388,29,20,2025-12-31
21,5023,188,20,2025-12-31
21,3442,153,20,2025-12-31
21,5888,61,20,2025-12-31
21,1240,152,20,2025-12-31
21,1332,142,20,2025-12-31
21,2250,131,20,2025-12-31
21,5779,88,20,2025-12-31
21,2640,90,20,2025-12-31
21,5193,32,20,2025-12-31
21,1486,111,20,2025-12-31
21,5704,75,20,2025-12-31
21,3430,169,20,2025-12-31
21,5065,113,20,2025-12-31
21,2366,144,20,2025-12-31
21,5042,169,20,2025-12-31
21,1060,13,20,2025-12-31
21,2274,183,20,2025-12-31
21,3484,157,20,2025-12-31
21,4452,47,20,2025-12-31
21,5395,96,20,2025-12-31
21,2764,84,20,2025-12-31
21,5186,75,20,2025-12-31
21,5701,126,20,2025-12-31
21,3966,92,20,2025-12-31
21,4129,148,20,2025-12-31
21,1493,31,20,2025-12-31
21,3735,27,20,2025-12-31
21,4731,191,20,2025-12-31
21,2838,17,20,2025-12-31
21,3615,125,20,2025-12-31
21,1335,72,20,2025-12-31
21,2542,169,20,2025-12-31
21,2914,127,20,2025-12-31
21,2502,133,20,2025-12-31
21,1067,183,20,2025-12-31
21,3855,111,20,2025-12-31
21,1706,19,20,2025-12-31
21,4645,174,20,2025-12-31
21,4664,118,20,2025-12-31
21,1698,193,20,2025-12-31
21,1830,181,20,2025-12-31
21,2890,105,20,2025-12-31
21,2904,171,20,2025-12-31
21,4383,20,20,2025-12-31
21,5231,93,20,2025-12-31
21,3352,44,20,2025-12-31
21,4034,31,20,2025-12-31
21,5831,174,20,2025-12-31
21,4911,123,20,2025-12-31
21,4973,176,20,2025-12-31
21,1013,98,20,2025-12-31
21,1422,187,20,2025-12-31
21,4927,57,20,2025-12-31
21,1354,118,20,2025-12-31
21,4558,92,20,2025-12-31
21,1350,18,20,2025-12-31
21,3210,105,20,2025-12-31
21,4766,181,20,2025-12-31
21,4369,99,20,2025-12-31
21,4243,142,20,2025-12-31
21,4311,169,20,2025-12-31
21,5535,111,20,2025-12-31
21,1812,130,20,2025-12-31
21,5406,15,20,2025-12-31
21,1964,38,20,2025-12-31
21,3246,172,20,2025-12-31
21,1570,41,20,2025-12-31
21,4987,76,20,2025-12-31
21,3752,122,20,2025-12-31
21,5626,188,20,2025-12-31
21,5769,125,20,2025-12-31
21,5548,98,20,2025-12-31
21,3177,176,20,2025-12-31
21,1293,122,20,2025-12-31
21,2364,97,20,2025-12-31
21,2656,193,20,2025-12-31
21,1880,127,20,2025-12-31
21,1990,16,20,2025-12-31
21,1362,53,20,2025-12-31
21,3264,83,20,2025-12-31
21,3526,168,20,2025-12-31
21,3240,146,20,2025-12-31
21,5534,66,20,2025-12-31
21,2984,42,20,2025-12-31
21,1270,193,20,2025-12-31
21,5853,65,20,2025-12-31
21,5320,80,20,2025-12-31
21,4002,124,20,2025-12-31
21,1209,148,20,2025-12-31
21,5122,131,20,2025-12-31
21,2579,43,20,2025-12-31
21,2306,163,20,2025-12-31
21,5558,198,20,2025-12-31
21,2734,127,20,2025-12-31
21,2152,99,20,2025-12-31
21,3188,79,20,2025-12-31
21,2040,84,20,2025-12-31
21,3317,196,20,2025-12-31
21,2931,131,20,2025-12-31
21,1972,186,20,2025-12-31
21,4914,135,20,2025-12-31
21,2526,62,20,2025-12-31
21,3928,59,20,2025-12-31
21,1819,132,20,2025-12-31
21,2755,187,20,2025-12-31
21,4072,18,20,2025-12-31
21,3032,53,20,2025-12-31
21,5148,106,20,2025-12-31
21,5236,28,20,2025-12-31
21,4104,142,20,2025-12-31
21,5090,138,20,2025-12-31
21,4998,107,20,2025-12-31
21,1747,12,20,2025-12-31
21,1737,181,20,2025-12-31
21,1368,62,20,2025-12-31
21,3721,43,20,2025-12-31
21,2631,48,20,2025-12-31
21,1243,149,20,2025-12-31
21,3262,101,20,2025-12-31
21,3047,17,20,2025-12-31
21,3590,199,20,2025-12-31
21,2967,130,20,2025-12-31
21,3548,148,20,2025-12-31
21,4286,48,20,2025-12-31
21,2349,41,20,2025-12-31
21,5877,98,20,2025-12-31
21,3197,117,20,2025-12-31
21,1934,45,20,2025-12-31
21,5951,118,20,2025-12-31
21,1954,54,20,2025-12-31
21,3083,110,20,2025-12-31
21,3850,63,20,2025-12-31
21,2000,40,20,2025-12-31
21,1982,141,20,2025-12-31
21,3661,141,20,2025-12-31
21,3129,21,20,2025-12-31
21,4561,173,20,2025-12-31
21,2623,53,20,2025-12-31
21,3120,10,20,2025-12-31
21,1359,88,20,2025-12-31
21,3881,19,20,2025-12-31
21,1948,78,20,2025-12-31
21,4317,69,20,2025-12-31
21,5796,35,20,2025-12-31
21,4893,153,20,2025-12-31
21,2532,109,20,2025-12-31
21,4143,134,20,2025-12-31
21,3251,74,20,2025-12-31
21,3836,100,20,2025-12-31
21,4908,79,20,2025-12-31
21,4355,139,20,2025-12-31
21,4586,15,20,2025-12-31
21,4110,85,20,2025-12-31
21,5012,110,20,2025-12-31
21,2417,72,20,2025-12-31
21,4593,125,20,2025-12-31
21,4661,100,20,2025-12-31
21,2163,163,20,2025-12-31
21,3847,94,20,2025-12-31
21,2655,190,20,2025-12-31
21,5384,185,20,2025-12-31
21,5286,192,20,2025-12-31
21,1232,42,20,2025-12-31
21,1996,152,20,2025-12-31
21,3173,142,20,2025-12-31
21,5071,86,20,2025-12-31
21,3570,157,20,2025-12-31
21,1338,157,20,2025-12-31
21,3532,91,20,2025-12-31
21,4672,143,20,2025-12-31
21,5355,187,20,2025-12-31
21,5945,77,20,2025-12-31
21,5143,79,20,2025-12-31
21,3069,79,20,2025-12-31
21,4432,90,20,2025-12-31
21,4185,105,20,2025-12-31
21,3629,167,20,2025-12-31
21,4716,184,20,2025-12-31
21,4880,80,20,2025-12-31
21,5827,103,20,2025-12-31
21,1177,187,20,2025-12-31
21,4974,187,20,2025-12-31
21,4523,75,20,2025-12-31
21,1930,111,20,2025-12-31
21,2154,28,20,2025-12-31
21,4088,119,20,2025-12-31
21,3394,75,20,2025-12-31
21,2660,152,20,2025-12-31
21,3132,96,20,2025-12-31
21,3399,70,20,2025-12-31
21,5677,174,20,2025-12-31
21,1051,152,20,2025-12-31
21,4000,79,20,2025-12-31
21,4410,38,20,2025-12-31
21,4479,183,20,2025-12-31
21,4114,120,20,2025-12-31
21,3214,24,20,2025-12-31
21,4722,188,20,2025-12-31
21,5731,147,20,2025-12-31
21,5087,26,20,2025-12-31
21,2293,144,20,2025-12-31
21,2013,88,20,2025-12-31
21,3253,91,20,2025-12-31
21,2722,22,20,2025-12-31
21,4849,17,20,2025-12-31
21,1156,41,20,2025-12-31
21,3763,105,20,2025-12-31
21,5366,107,20,2025-12-31
21,4348,55,20,2025-12-31
21,3514,47,20,2025-12-31
21,3567,174,20,2025-12-31
21,1296,166,20,2025-12-31
21,1511,136,20,2025-12-31
21,4214,177,20,2025-12-31
